ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000254650	MTCYBP41	chr11	87815035	87816157	HGNC Symbol	processed_pseudogene
ENSG00000144278	GALNT13	chr2	153871922	154453979	HGNC Symbol	protein_coding
ENSG00000123892	RAB38	chr11	88113251	88175443	HGNC Symbol	protein_coding
ENSG00000244040	IL12A-AS1	chr3	159902045	160225299	HGNC Symbol	lncRNA
ENSG00000266581	MIR3166	chr11	88176502	88176593	HGNC Symbol	miRNA
ENSG00000228054	RANP5	chr1	109046828	109047482	HGNC Symbol	processed_pseudogene
ENSG00000197780	TAF13	chr1	109062486	109076003	HGNC Symbol	protein_coding
ENSG00000168811	IL12A	chr3	159988835	159996019	HGNC Symbol	protein_coding
ENSG00000109861	CTSC	chr11	88265069	88359684	HGNC Symbol	protein_coding
ENSG00000215717	TMEM167B	chr1	109090764	109096934	HGNC Symbol	protein_coding
ENSG00000278249	SCARNA2	chr1	109100193	109100612	HGNC Symbol	scaRNA
ENSG00000230251	PHBP4	chr2	154286589	154287425	HGNC Symbol	processed_pseudogene
ENSG00000179902	C1orf194	chr1	109105951	109113857	HGNC Symbol	protein_coding
ENSG00000242107	LINC01100	chr3	160016024	160031423	HGNC Symbol	lncRNA
ENSG00000223290	RNA5SP107	chr2	154590407	154590528	HGNC Symbol	rRNA_pseudogene
ENSG00000184100	BRD7P2	chr3	160100850	160102793	HGNC Symbol	processed_pseudogene
ENSG00000180044	C3orf80	chr3	160225496	160228213	HGNC Symbol	protein_coding
ENSG00000162989	KCNJ3	chr2	154697855	154858354	HGNC Symbol	protein_coding
ENSG00000228837	CBX3P6	chr2	154940541	154941067	HGNC Symbol	processed_pseudogene
ENSG00000223197	RNU6-1001P	chr2	155089439	155089538	HGNC Symbol	snRNA
ENSG00000232982	MTCO1P45	chr2	155263458	155263724	HGNC Symbol	processed_pseudogene
ENSG00000116299	ELAPOR1	chr1	109113679	109206781	HGNC Symbol	protein_coding
ENSG00000229701	MTND2P20	chr2	155264163	155264823	HGNC Symbol	processed_pseudogene
ENSG00000068885	IFT80	chr3	160256986	160399880	HGNC Symbol	protein_coding
ENSG00000227682	ATP5F1AP2	chr2	155269633	155270134	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000233709	MTND4P28	chr2	155311023	155311409	HGNC Symbol	processed_pseudogene
ENSG00000233039	MTND5P30	chr2	155311697	155313427	HGNC Symbol	processed_pseudogene
ENSG00000233248	MTND6P9	chr2	155313440	155313958	HGNC Symbol	processed_pseudogene
ENSG00000229935	MTCYBP9	chr2	155314066	155314368	HGNC Symbol	processed_pseudogene
ENSG00000206718	RNU6-546P	chr2	155330421	155330527	HGNC Symbol	snRNA
ENSG00000249489	GAPDHP70	chr11	88408179	88409223	HGNC Symbol	processed_pseudogene
ENSG00000168959	GRM5	chr11	88504576	89065945	HGNC Symbol	protein_coding
ENSG00000226383	LINC01876	chr2	156011530	156254950	HGNC Symbol	lncRNA
ENSG00000235548	HEBP2P1	chr2	156033247	156034080	HGNC Symbol	processed_pseudogene
ENSG00000255082	GRM5-AS1	chr11	88504576	88524054	HGNC Symbol	lncRNA
ENSG00000153234	NR4A2	chr2	156324437	156342348	HGNC Symbol	protein_coding
ENSG00000207113	RNU6-16P	chr11	88612805	88612911	HGNC Symbol	snRNA
ENSG00000077498	TYR	chr11	89177875	89295759	HGNC Symbol	protein_coding
ENSG00000197692	CBX3P7	chr11	89293745	89294246	HGNC Symbol	processed_pseudogene
ENSG00000243687	RPL35AP10	chr3	160342685	160343015	HGNC Symbol	processed_pseudogene
ENSG00000086991	NOX4	chr11	89324353	89498187	HGNC Symbol	protein_coding
ENSG00000113810	SMC4	chr3	160399274	160434954	HGNC Symbol	protein_coding
ENSG00000031698	SARS1	chr1	109213918	109238182	HGNC Symbol	protein_coding
ENSG00000115159	GPD2	chr2	156435290	156613735	HGNC Symbol	protein_coding
ENSG00000143126	CELSR2	chr1	109249539	109275751	HGNC Symbol	protein_coding
ENSG00000134222	PSRC1	chr1	109279556	109283186	HGNC Symbol	protein_coding
ENSG00000221986	MYBPHL	chr1	109292365	109307011	HGNC Symbol	protein_coding
ENSG00000134243	SORT1	chr1	109309568	109397918	HGNC Symbol	protein_coding
ENSG00000283436	LINC01958	chr2	156655224	156695659	HGNC Symbol	lncRNA
ENSG00000238069	RPLP0P7	chr2	156777706	156778372	HGNC Symbol	processed_pseudogene
ENSG00000213194	CDK7P1	chr2	157210847	157211539	HGNC Symbol	processed_pseudogene
ENSG00000136542	GALNT5	chr2	157257705	157318491	HGNC Symbol	protein_coding
ENSG00000143106	PSMA5	chr1	109399042	109426448	HGNC Symbol	protein_coding
ENSG00000207779	MIR15B	chr3	160404588	160404685	HGNC Symbol	miRNA
ENSG00000198987	MIR16-2	chr3	160404745	160404825	HGNC Symbol	miRNA
ENSG00000222404	RN7SKP281	chr2	157298807	157299158	HGNC Symbol	misc_RNA
ENSG00000213186	TRIM59	chr3	160432445	160485773	HGNC Symbol	protein_coding
ENSG00000136541	ERMN	chr2	157318631	157327713	HGNC Symbol	protein_coding
ENSG00000143028	SYPL2	chr1	109466546	109482134	HGNC Symbol	protein_coding
ENSG00000162650	ATXN7L2	chr1	109483479	109492804	HGNC Symbol	protein_coding
ENSG00000244009	B3GAT3P1	chr3	160452598	160453403	HGNC Symbol	processed_pseudogene
ENSG00000238427	RNU7-136P	chr3	160472348	160472416	HGNC Symbol	snRNA
ENSG00000186432	KPNA4	chr3	160495007	160565571	HGNC Symbol	protein_coding
ENSG00000230562	FAM133DP	chr2	157379724	157380414	HGNC Symbol	processed_pseudogene
ENSG00000174151	CYB561D1	chr1	109494052	109502932	HGNC Symbol	protein_coding
ENSG00000115165	CYTIP	chr2	157414619	157488961	HGNC Symbol	protein_coding
ENSG00000181754	AMIGO1	chr1	109504178	109509738	HGNC Symbol	protein_coding
ENSG00000156097	GPR61	chr1	109539872	109548406	HGNC Symbol	protein_coding
ENSG00000065135	GNAI3	chr1	109548615	109600195	HGNC Symbol	protein_coding
ENSG00000123612	ACVR1C	chr2	157526767	157628864	HGNC Symbol	protein_coding
ENSG00000238741	SCARNA7	chr3	160514907	160515236	HGNC Symbol	scaRNA
ENSG00000229320	KRT8P12	chr3	160565447	160569248	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000242285	RPL6P8	chr3	160584945	160585787	HGNC Symbol	processed_pseudogene
ENSG00000179674	ARL14	chr3	160677160	160678448	HGNC Symbol	protein_coding
ENSG00000206832	RNU6V	chr1	109591534	109591640	HGNC Symbol	snRNA
ENSG00000284443	MIR197	chr1	109598893	109598967	HGNC Symbol	miRNA
ENSG00000134183	GNAT2	chr1	109603254	109619929	HGNC Symbol	protein_coding
ENSG00000163590	PPM1L	chr3	160755602	161078902	HGNC Symbol	protein_coding
ENSG00000255295	H3P34	chr11	89498748	89499198	HGNC Symbol	processed_pseudogene
ENSG00000116337	AMPD2	chr1	109616104	109632053	HGNC Symbol	protein_coding
ENSG00000134612	FOLH1B	chr11	89639237	89698718	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000115170	ACVR1	chr2	157736444	157876330	HGNC Symbol	protein_coding
ENSG00000169255	B3GALNT1	chr3	161083883	161105411	HGNC Symbol	protein_coding
ENSG00000255385	UBTFL10	chr11	89700764	89701325	HGNC Symbol	processed_pseudogene
ENSG00000214414	TRIM77	chr11	89710299	89717872	HGNC Symbol	protein_coding
ENSG00000234376	UBTFL2	chr11	89752785	89753975	HGNC Symbol	processed_pseudogene
ENSG00000254751	TRIM64DP	chr11	89776981	89782582	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000168930	TRIM49	chr11	89797655	89808575	HGNC Symbol	protein_coding
ENSG00000166013	TRIM53BP	chr11	89841997	89850970	HGNC Symbol	unprocessed_pseudogene
ENSG00000204455	TRIM51BP	chr11	89854953	89862893	HGNC Symbol	unprocessed_pseudogene
ENSG00000189253	TRIM64B	chr11	89869282	89876017	HGNC Symbol	protein_coding
ENSG00000255055	MTND1P35	chr11	89908540	89909047	HGNC Symbol	processed_pseudogene
ENSG00000223417	TRIM49D1	chr11	89911111	89921767	HGNC Symbol	protein_coding
ENSG00000233802	TRIM49D2	chr11	89924064	89933063	HGNC Symbol	protein_coding
ENSG00000007001	UPP2	chr2	157876702	158136154	HGNC Symbol	protein_coding
ENSG00000251980	RNU6-436P	chr2	157912772	157912885	HGNC Symbol	snRNA
ENSG00000228937	MTA3P1	chr2	157961410	157962888	HGNC Symbol	processed_pseudogene
ENSG00000204450	TRIM64	chr11	89968502	89974072	HGNC Symbol	protein_coding
ENSG00000212410	RNU6-932P	chr2	157985789	157985894	HGNC Symbol	snRNA
ENSG00000231158	PTP4A1P1	chr2	158065545	158066059	HGNC Symbol	processed_pseudogene
ENSG00000237327	UPP2-IT1	chr2	158127957	158133988	HGNC Symbol	lncRNA
ENSG00000227480	CCDC148-AS1	chr2	158166650	158236169	HGNC Symbol	lncRNA
ENSG00000237706	TRIM51EP	chr11	89981441	89989559	HGNC Symbol	unprocessed_pseudogene
ENSG00000225581	TRIM53AP	chr11	89993536	89999741	HGNC Symbol	unprocessed_pseudogene
ENSG00000153237	CCDC148	chr2	158171073	158456753	HGNC Symbol	protein_coding
ENSG00000204449	TRIM49C	chr11	90031106	90042025	HGNC Symbol	protein_coding
ENSG00000223709	TRIM64EP	chr11	90057605	90062999	HGNC Symbol	unprocessed_pseudogene
ENSG00000255009	UBTFL1	chr11	90085950	90087131	HGNC Symbol	protein_coding
ENSG00000234890	HNRNPDLP2	chr2	158419955	158425303	HGNC Symbol	unprocessed_pseudogene
ENSG00000243723	RN7SL393P	chr2	158447166	158447461	HGNC Symbol	misc_RNA
ENSG00000077616	NAALAD2	chr11	90131515	90192894	HGNC Symbol	protein_coding
ENSG00000144283	PKP4	chr2	158456952	158682879	HGNC Symbol	protein_coding
ENSG00000235045	RPL7P8	chr1	109651370	109652099	HGNC Symbol	processed_pseudogene
ENSG00000168765	GSTM4	chr1	109656099	109674836	HGNC Symbol	protein_coding
ENSG00000213366	GSTM2	chr1	109668022	109709551	HGNC Symbol	protein_coding
ENSG00000227331	RPL7AP22	chr2	158548425	158549224	HGNC Symbol	processed_pseudogene
ENSG00000204380	PKP4-AS1	chr2	158658337	158735002	HGNC Symbol	lncRNA
ENSG00000110172	CHORDC1	chr11	90200429	90223077	HGNC Symbol	protein_coding
ENSG00000163331	DAPL1	chr2	158795317	158862781	HGNC Symbol	protein_coding
ENSG00000243792	OR7E89P	chr2	158853755	158854576	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000251491	OR7E28P	chr2	158862311	158863285	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000188668	OR7E90P	chr2	158874642	158875670	HGNC Symbol	unprocessed_pseudogene
ENSG00000222300	RNU2-21P	chr2	158935798	158935985	HGNC Symbol	snRNA
ENSG00000115183	TANC1	chr2	158968640	159232659	HGNC Symbol	protein_coding
ENSG00000134184	GSTM1	chr1	109687814	109709039	HGNC Symbol	protein_coding
ENSG00000213189	BTF3L4P2	chr2	159003975	159004320	HGNC Symbol	processed_pseudogene
ENSG00000202029	RNU6-580P	chr2	159027036	159027142	HGNC Symbol	snRNA
ENSG00000226878	GSTM3P2	chr2	159056005	159056859	HGNC Symbol	processed_pseudogene
ENSG00000275141	MIR6888	chr2	159186835	159186901	HGNC Symbol	miRNA
ENSG00000196151	WDSUB1	chr2	159235798	159286703	HGNC Symbol	protein_coding
ENSG00000261645	DISC1FP1	chr11	90251204	90915052	HGNC Symbol	lncRNA
ENSG00000214391	TUBAP2	chr11	90282560	90284172	HGNC Symbol	processed_pseudogene
ENSG00000266703	MIR4490	chr11	90555774	90555857	HGNC Symbol	miRNA
ENSG00000134201	GSTM5	chr1	109711780	109775428	HGNC Symbol	protein_coding
ENSG00000221586	MIR1261	chr11	90869121	90869202	HGNC Symbol	miRNA
ENSG00000254677	OSBPL9P2	chr11	91114724	91115951	HGNC Symbol	processed_pseudogene
ENSG00000255070	OSBPL9P3	chr11	91115961	91116555	HGNC Symbol	processed_pseudogene
ENSG00000255187	LINC02748	chr11	91157994	91234388	HGNC Symbol	lncRNA
ENSG00000255332	LINC02756	chr11	91794319	91872086	HGNC Symbol	lncRNA
ENSG00000123636	BAZ2B	chr2	159318979	159616569	HGNC Symbol	protein_coding
ENSG00000134202	GSTM3	chr1	109733932	109741038	HGNC Symbol	protein_coding
ENSG00000254961	TUBB4BP4	chr11	91949731	91950034	HGNC Symbol	processed_pseudogene
ENSG00000242248	RPL7AP57	chr11	92161106	92161889	HGNC Symbol	processed_pseudogene
ENSG00000235547	NDUFB11P1	chr11	92336032	92336496	HGNC Symbol	processed_pseudogene
ENSG00000165323	FAT3	chr11	92352096	92896470	HGNC Symbol	protein_coding
ENSG00000169251	NMD3	chr3	161104696	161253532	HGNC Symbol	protein_coding
ENSG00000198758	EPS8L3	chr1	109750080	109764027	HGNC Symbol	protein_coding
ENSG00000249255	PGAM1P9	chr11	92366496	92367250	HGNC Symbol	processed_pseudogene
ENSG00000244244	RPS3AP42	chr11	92498152	92498935	HGNC Symbol	processed_pseudogene
ENSG00000282916	LINC02746	chr11	92913227	92915644	HGNC Symbol	lncRNA
ENSG00000255287	SNRPGP16	chr11	92937441	92937666	HGNC Symbol	processed_pseudogene
ENSG00000134640	MTNR1B	chr11	92969651	92985066	HGNC Symbol	protein_coding
ENSG00000242807	RPL26P31	chr11	93052395	93052827	HGNC Symbol	processed_pseudogene
ENSG00000224927	NDUFA5P10	chr1	109810642	109810998	HGNC Symbol	processed_pseudogene
ENSG00000228420	LINC01768	chr1	109828355	109871436	HGNC Symbol	lncRNA
ENSG00000180773	SLC36A4	chr11	93144174	93197991	HGNC Symbol	protein_coding
ENSG00000184371	CSF1	chr1	109910242	109930992	HGNC Symbol	protein_coding
ENSG00000225369	CAPZA1P2	chr2	159462417	159463256	HGNC Symbol	processed_pseudogene
ENSG00000230783	RPS3AP13	chr2	159689217	159690291	HGNC Symbol	processed_pseudogene
ENSG00000136536	MARCHF7	chr2	159712457	159771027	HGNC Symbol	protein_coding
ENSG00000240138	EEF1GP4	chr3	161324913	161326219	HGNC Symbol	processed_pseudogene
ENSG00000243838	PSMC1P7	chr3	161328924	161330238	HGNC Symbol	processed_pseudogene
ENSG00000196542	SPTSSB	chr3	161344792	161372880	HGNC Symbol	protein_coding
ENSG00000240567	LINC02067	chr3	161426427	161448242	HGNC Symbol	lncRNA
ENSG00000234851	RPL23AP42	chr3	161429127	161429597	HGNC Symbol	processed_pseudogene
ENSG00000182447	OTOL1	chr3	161496808	161503942	HGNC Symbol	protein_coding
ENSG00000168710	AHCYL1	chr1	109984765	110023742	HGNC Symbol	protein_coding
ENSG00000165325	DEUP1	chr11	93329971	93438487	HGNC Symbol	protein_coding
ENSG00000241874	TOMM22P6	chr3	162486541	162486949	HGNC Symbol	processed_pseudogene
ENSG00000241369	LINC01192	chr3	163109152	163361563	HGNC Symbol	lncRNA
ENSG00000241399	CD302	chr2	159768628	159798255	HGNC Symbol	protein_coding
ENSG00000143093	STRIP1	chr1	110031577	110074641	HGNC Symbol	protein_coding
ENSG00000166002	SMCO4	chr11	93478472	93543391	HGNC Symbol	protein_coding
ENSG00000248672	LY75-CD302	chr2	159771851	159904710	HGNC Symbol	protein_coding
ENSG00000234106	SRP14P2	chr11	93535468	93535816	HGNC Symbol	processed_pseudogene
ENSG00000240202	RN7SL223P	chr11	93556913	93557206	HGNC Symbol	misc_RNA
ENSG00000166004	CEP295	chr11	93661682	93730358	HGNC Symbol	protein_coding
ENSG00000156150	ALX3	chr1	110059870	110070672	HGNC Symbol	protein_coding
ENSG00000258673	LINC01397	chr1	110082688	110109719	HGNC Symbol	lncRNA
ENSG00000186150	UBL4B	chr1	110112443	110113947	HGNC Symbol	protein_coding
ENSG00000197106	SLC6A17	chr1	110150494	110202202	HGNC Symbol	protein_coding
ENSG00000227091	SLC6A17-AS1	chr1	110165948	110172489	HGNC Symbol	lncRNA
ENSG00000224965	LINC02586	chr1	110208834	110209987	HGNC Symbol	lncRNA
ENSG00000116396	KCNC4	chr1	110210314	110283100	HGNC Symbol	protein_coding
ENSG00000244571	RPS6P4	chr3	163115429	163116186	HGNC Symbol	processed_pseudogene
ENSG00000254911	SCARNA9	chr11	93721513	93721865	HGNC Symbol	lncRNA
ENSG00000227963	RBM15-AS1	chr1	110286375	110339171	HGNC Symbol	lncRNA
ENSG00000238924	RNU7-82P	chr3	163470205	163470266	HGNC Symbol	snRNA
ENSG00000166012	TAF1D	chr11	93729948	93784391	HGNC Symbol	protein_coding
ENSG00000221251	MIR1263	chr3	164171471	164171556	HGNC Symbol	miRNA
ENSG00000241636	LINC01323	chr3	164670878	164686076	HGNC Symbol	lncRNA
ENSG00000241767	LINC01324	chr3	164714095	164831480	HGNC Symbol	lncRNA
ENSG00000162775	RBM15	chr1	110338506	110346681	HGNC Symbol	protein_coding
ENSG00000090402	SI	chr3	164978898	165078496	HGNC Symbol	protein_coding
ENSG00000054219	LY75	chr2	159803355	159904756	HGNC Symbol	protein_coding
ENSG00000224699	LAMTOR5-AS1	chr1	110347116	110443817	HGNC Symbol	lncRNA
ENSG00000153246	PLA2R1	chr2	159932006	160062615	HGNC Symbol	protein_coding
ENSG00000168679	SLC16A4	chr1	110362851	110391082	HGNC Symbol	protein_coding
ENSG00000207112	SNORA25	chr11	93730513	93730646	HGNC Symbol	snoRNA
ENSG00000206799	SNORA32	chr11	93730979	93731099	HGNC Symbol	snoRNA
ENSG00000202314	SNORD6	chr11	93731502	93731574	HGNC Symbol	snoRNA
ENSG00000206834	SNORA1	chr11	93732004	93732133	HGNC Symbol	snoRNA
ENSG00000207304	SNORA8	chr11	93732361	93732499	HGNC Symbol	snoRNA
ENSG00000239195	SNORD5	chr11	93733228	93733300	HGNC Symbol	snoRNA
ENSG00000207145	SNORA18	chr11	93733466	93733597	HGNC Symbol	snoRNA
ENSG00000284458	MIR1304	chr11	93733674	93733764	HGNC Symbol	miRNA
ENSG00000210825	SNORA40	chr11	93735111	93735236	HGNC Symbol	snoRNA
ENSG00000182919	C11orf54	chr11	93741591	93764749	HGNC Symbol	protein_coding
ENSG00000239205	LINC02023	chr3	165150006	165158062	HGNC Symbol	lncRNA
ENSG00000121871	SLITRK3	chr3	165186720	165197109	HGNC Symbol	protein_coding
ENSG00000244128	LINC01322	chr3	165206929	165846519	HGNC Symbol	lncRNA
ENSG00000115221	ITGB6	chr2	160099667	160200313	HGNC Symbol	protein_coding
ENSG00000134248	LAMTOR5	chr1	110401249	110407942	HGNC Symbol	protein_coding
ENSG00000114200	BCHE	chr3	165772904	165837462	HGNC Symbol	protein_coding
ENSG00000143125	PROK1	chr1	110451149	110457358	HGNC Symbol	protein_coding
ENSG00000242178	MTND4P17	chr3	166160021	166160370	HGNC Symbol	processed_pseudogene
ENSG00000240084	MTND4LP10	chr3	166160414	166160704	HGNC Symbol	processed_pseudogene
ENSG00000240824	MTND3P7	chr3	166160777	166161119	HGNC Symbol	processed_pseudogene
ENSG00000240194	CYMP	chr1	110480752	110491277	HGNC Symbol	transcribed_unitary_pseudogene
ENSG00000242456	MTCO3P38	chr3	166161203	166161968	HGNC Symbol	processed_pseudogene
ENSG00000242326	MCUR1P2	chr3	166181313	166181820	HGNC Symbol	processed_pseudogene
ENSG00000244321	LINC01326	chr3	166569693	166570763	HGNC Symbol	lncRNA
ENSG00000235407	CYMP-AS1	chr1	110487680	110490258	HGNC Symbol	lncRNA
ENSG00000251759	RN7SKP298	chr3	166670029	166670122	HGNC Symbol	misc_RNA
ENSG00000143105	KCNA10	chr1	110517217	110519175	HGNC Symbol	protein_coding
ENSG00000224962	PSAT1P4	chr3	166691187	166691712	HGNC Symbol	processed_pseudogene
ENSG00000231516	CBX1P5	chr3	166811009	166811567	HGNC Symbol	processed_pseudogene
ENSG00000220343	PPIAP74	chr3	167065831	167066320	HGNC Symbol	processed_pseudogene
ENSG00000177301	KCNA2	chr1	110519837	110631474	HGNC Symbol	protein_coding
ENSG00000169064	ZBBX	chr3	167239843	167407874	HGNC Symbol	protein_coding
ENSG00000177272	KCNA3	chr1	110672465	110674940	HGNC Symbol	protein_coding
ENSG00000237415	NRBF2P3	chr1	110848077	110848941	HGNC Symbol	processed_pseudogene
ENSG00000232791	OR11I1P	chr1	110853939	110854892	HGNC Symbol	unitary_pseudogene
ENSG00000143119	CD53	chr1	110871188	110899922	HGNC Symbol	protein_coding
ENSG00000121931	LRIF1	chr1	110947190	110963965	HGNC Symbol	protein_coding
ENSG00000225672	CCNT2P1	chr1	111007700	111015530	HGNC Symbol	processed_pseudogene
ENSG00000252760	RNA5SP54	chr1	111041834	111041925	HGNC Symbol	rRNA_pseudogene
ENSG00000156171	DRAM2	chr1	111117163	111140203	HGNC Symbol	protein_coding
ENSG00000042429	MED17	chr11	93784227	93814963	HGNC Symbol	protein_coding
ENSG00000285373	LINC02478	chr2	160257718	160271880	HGNC Symbol	lncRNA
ENSG00000241669	LINC01327	chr3	167392796	167408519	HGNC Symbol	lncRNA
ENSG00000153250	RBMS1	chr2	160272151	160493807	HGNC Symbol	protein_coding
ENSG00000114204	SERPINI2	chr3	167441789	167479004	HGNC Symbol	protein_coding
ENSG00000134255	CEPT1	chr1	111139627	111185104	HGNC Symbol	protein_coding
ENSG00000174776	WDR49	chr3	167478684	167653983	HGNC Symbol	protein_coding
ENSG00000162777	DENND2D	chr1	111185969	111204535	HGNC Symbol	protein_coding
ENSG00000114209	PDCD10	chr3	167683298	167734939	HGNC Symbol	protein_coding
ENSG00000214376	VSTM5	chr11	93818232	93850618	HGNC Symbol	protein_coding
ENSG00000256752	HPRT1P3	chr11	93998643	93999218	HGNC Symbol	processed_pseudogene
ENSG00000181333	HEPHL1	chr11	94021354	94114208	HGNC Symbol	protein_coding
ENSG00000064886	CHI3L2	chr1	111200771	111243440	HGNC Symbol	protein_coding
ENSG00000227593	PHBP16	chr11	94055023	94055972	HGNC Symbol	processed_pseudogene
ENSG00000110218	PANX1	chr11	94128841	94181968	HGNC Symbol	protein_coding
ENSG00000283734	MIR4785	chr2	160407810	160407882	HGNC Symbol	miRNA
ENSG00000244372	RN7SL423P	chr2	160877547	160877850	HGNC Symbol	misc_RNA
ENSG00000224467	TANK-AS1	chr2	161096231	161160224	HGNC Symbol	lncRNA
ENSG00000256745	ARPC3P3	chr11	94188449	94188997	HGNC Symbol	processed_pseudogene
ENSG00000136560	TANK	chr2	161136908	161236230	HGNC Symbol	protein_coding
ENSG00000183560	IZUMO1R	chr11	94305592	94307721	HGNC Symbol	protein_coding
ENSG00000123901	GPR83	chr11	94377316	94401419	HGNC Symbol	protein_coding
ENSG00000020922	MRE11	chr11	94415570	94493885	HGNC Symbol	protein_coding
ENSG00000236040	CHIAP1	chr1	111250254	111256715	HGNC Symbol	unprocessed_pseudogene
ENSG00000203878	CHIAP2	chr1	111280059	111286116	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000134216	CHIA	chr1	111290851	111320566	HGNC Symbol	protein_coding
ENSG00000227403	LINC01806	chr2	161244730	161249050	HGNC Symbol	lncRNA
ENSG00000115233	PSMD14	chr2	161308425	161411717	HGNC Symbol	protein_coding
ENSG00000241120	HMGN1P8	chr3	167694355	167694642	HGNC Symbol	processed_pseudogene
ENSG00000163536	SERPINI1	chr3	167735243	167825569	HGNC Symbol	protein_coding
ENSG00000221230	MIR548L	chr11	94466495	94466580	HGNC Symbol	miRNA
ENSG00000232320	MXRA7P1	chr2	161340816	161341326	HGNC Symbol	processed_pseudogene
ENSG00000271924	RNA5SP108	chr2	161409554	161409670	HGNC Symbol	rRNA_pseudogene
